1002,45,72.4,0,0,39,1,33,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,57.2,0,25,32,-25,-5,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,69,0,37,9,-36,17,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,47,8,-6,25,18,29,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,63.4,0.6,17,22,-3,9,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,52,12.4,-3,31,8,37,9999,9999,9999,1,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,46,0,31,21,-26,29,9999,9999,9999,2,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,63.4,0,2,30,3,31,9999,9999,9999,2,0.916666667,1,1.25,0.5,2.5,1,0
1002,45,66.4,0,0,29,12,32,9999,9999,9999,2,0.916666667,1,1.25,0.5,2.5,1,0
1004,56,38.2,30.4,5,25,8,15,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,33,12,9999,9999,9999,9999,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,41.2,23.6,9,18,17,14,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,44,9.8,0,12,0,12,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,42.2,35,1,19,5,14,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,33.6,18.8,9999,9999,9999,9999,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,49.4,11.4,0,31,0,25,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,17,36.2,11,23,-4,20,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,41.4,24.6,-2,11,4,13,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,15.4,13,-1,11,-1,-8,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,35.2,30.2,9999,9999,9999,9999,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,11.2,28,-4,29,2,22,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,6.8,29.8,9999,9999,9999,9999,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,13.2,29,-26,32,26,12,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,13,32.4,9999,9999,9999,9999,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,20,35.8,0,16,0,13,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,42.4,17.4,0,16,0,24,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,39.8,7.4,1,28,1,19,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
1004,56,43,27.4,0,20,2,11,9999,9999,9999,2,0.166666667,0,0.5,0,0,0,1.5
